,PC,Address,Recency,Frequency
5754,0xb7fb8749,0xbf88ae0c,9.0,360
5755,0xb7fb874c,0xb668a8d4,1676.0,1
5756,0xb7fb874f,0xbf88ae14,12.0,65
5757,0xb7fb8755,0xb6711864,121.0,72
5758,0xb7fb8758,0xb6711838,121.0,72
5759,0xb7fb876a,0xbf88adf0,121.0,35
5760,0xb7fb876e,0xbf88ae04,121.0,313
5761,0xb7fb8771,0xbf88adec,121.0,138
5762,0xb7fb8778,0xbf88ade8,10.0,1955
5763,0xb7fb877c,0xbf88ae1c,121.0,119
5764,0xb7fb8781,0xbf88ade4,38.0,99
5765,0xb7fb82e1,0xbf88ad48,1.0,85
5766,0xb7fb82ec,0xbf88ad74,121.0,51
5767,0xb7fb82ef,0xb7fc4354,121.0,25
5768,0xb7fb82f2,0xb7fc3ce0,121.0,775
5769,0xb7fb82f9,0xb7fc3f44,121.0,25
5770,0xb7fb82fc,0xbf88ad78,20.0,68
5771,0xb7fb8308,0xb7fc43d4,121.0,7
5772,0xb7fb8316,0xb7fc3f9c,121.0,8
5773,0xb7fb8329,0xbf88ad64,121.0,51
5774,0xb7fb832c,0xb7fc4320,121.0,24
5775,0xb7fb8339,0xb7faa638,121.0,6
5776,0xb7fb8343,0xb7faa640,121.0,6
5777,0xb7fb8330,0xb7faa648,121.0,8
5778,0xb7fb8339,0xb7faa654,121.0,6
5779,0xb7fb8343,0xb7faa65c,121.0,7
5780,0xb7fb8330,0xb7faa664,121.0,8
5781,0xb7fb8339,0xb7faa670,121.0,6
5782,0xb7fb8343,0xb7faa678,121.0,7
5783,0xb7fb8330,0xb7faa680,238.0,6
5784,0xb7fb8339,0xb7faa694,238.0,4
5785,0xb7fb8343,0xb7faa69c,238.0,5
5786,0xb7fb8348,0xb7faa6a0,4268.0,2
5787,0xb7fb834b,0xb7faa6a8,4268.0,2
5788,0xb7fb8351,0xbf88ad50,7.0,35
5789,0xb7fb8355,0xbf88ade4,83.0,98
5790,0xb7fb8358,0xbf88ad4c,6.0,36
5791,0xb7fbe6b0,0xbf88ad44,48.0,36
5792,0xb7fbe6b3,0xbf88ad40,46.0,150
5793,0xb7fbe6b4,0xbf88ad3c,44.0,268
5794,0xb7fbe6be,0xbf88ad38,2.0,409
5795,0xb7fbe6c1,0xb668a452,inf,0
5796,0xb7fbe6cc,0xb7faa5da,4268.0,1
5797,0xb7fbe6c1,0xb668a453,inf,0
5798,0xb7fbe6cc,0xb7faa5db,4268.0,1
5799,0xb7fbe6c1,0xb668a454,inf,0
5800,0xb7fbe6cc,0xb7faa5dc,4268.0,1
5801,0xb7fbe6c1,0xb668a455,inf,0
5802,0xb7fbe6cc,0xb7faa5dd,4268.0,1
5803,0xb7fbe6c1,0xb668a456,inf,0
5804,0xb7fbe6cc,0xb7faa5de,4268.0,1
5805,0xb7fbe6c1,0xb668a457,inf,0
5806,0xb7fbe6cc,0xb7faa5df,4268.0,1
5807,0xb7fbe6c1,0xb668a458,inf,0
5808,0xb7fbe6cc,0xb7faa5e0,4268.0,1
5809,0xb7fbe6c1,0xb668a459,inf,0
5810,0xb7fbe6cc,0xb7faa5e1,4268.0,1
5811,0xb7fbe6c1,0xb668a45a,inf,0
5812,0xb7fbe6cc,0xb7faa5e2,4268.0,1
5813,0xb7fbe6c1,0xb668a45b,inf,0
5814,0xb7fbe6cc,0xb7faa5e3,4268.0,1
5815,0xb7fb836b,0xbf88add0,37.0,211
5816,0xb7fb836c,0xbf88add4,35.0,3252
5817,0xb7fb836d,0xbf88add8,33.0,137
5818,0xb7fb836e,0xbf88addc,31.0,133
5819,0xb7fb836f,0xbf88ade0,29.0,163
5820,0xb7fb8791,0xbf88ae18,1.0,100
5821,0xb7fb8794,0xb668a8d2,1561.0,2
5822,0xb7fb87a0,0xbf88ae28,1.0,118
5823,0xb7fb87a8,0xb668a8d8,1569.0,1
5824,0xb7fb8734,0xb668a8dc,1570.0,1
5825,0xb7fb8736,0xbf88ae34,117.0,98
5826,0xb7fb8739,0xb668a8e0,inf,0
5827,0xb7fb873d,0xbf88ae10,17.0,323
5828,0xb7fb8740,0xbf88ae08,6.0,355
5829,0xb7fb8743,0xb7fc4334,117.0,22
5830,0xb7fb8746,0xb6711878,117.0,8
5831,0xb7fb8749,0xbf88ae0c,9.0,358
5832,0xb7fb874c,0xb668a8e4,1567.0,1
5833,0xb7fb874f,0xbf88ae14,12.0,63
5834,0xb7fb8755,0xb6711864,117.0,71
5835,0xb7fb8758,0xb6711838,117.0,71
5836,0xb7fb876a,0xbf88adf0,117.0,34
5837,0xb7fb876e,0xbf88ae04,117.0,312
5838,0xb7fb8771,0xbf88adec,117.0,137
5839,0xb7fb8778,0xbf88ade8,10.0,1951
5840,0xb7fb877c,0xbf88ae1c,117.0,118
5841,0xb7fb8781,0xbf88ade4,35.0,97
5842,0xb7fb82ec,0xbf88ad74,117.0,50
5843,0xb7fb82ef,0xb7fc4354,117.0,24
5844,0xb7fb82f2,0xb7fc3ce0,117.0,774
5845,0xb7fb82f9,0xb7fc3f44,117.0,24
5846,0xb7fb82fc,0xbf88ad78,17.0,66
5847,0xb7fb8308,0xb7fc43d4,117.0,6
5848,0xb7fb8316,0xb7fc3f9c,117.0,7
5849,0xb7fb8329,0xbf88ad64,117.0,50
5850,0xb7fb832c,0xb7fc4320,117.0,23
5851,0xb7fb8339,0xb7faa638,117.0,5
5852,0xb7fb8343,0xb7faa640,117.0,5
5853,0xb7fb8330,0xb7faa648,117.0,7
5854,0xb7fb8339,0xb7faa654,117.0,5
5855,0xb7fb8343,0xb7faa65c,117.0,6
5856,0xb7fb8330,0xb7faa664,117.0,7
5857,0xb7fb8339,0xb7faa670,117.0,5
5858,0xb7fb8343,0xb7faa678,117.0,6
5859,0xb7fb8348,0xb7faa67c,4267.0,2
5860,0xb7fb834b,0xb7faa684,4267.0,2
5861,0xb7fb8351,0xbf88ad50,7.0,33
5862,0xb7fb8358,0xbf88ad4c,6.0,34
5863,0xb7fbe6b0,0xbf88ad44,48.0,34
5864,0xb7fbe6b3,0xbf88ad40,46.0,148
5865,0xb7fbe6b4,0xbf88ad3c,44.0,266
5866,0xb7fbe6be,0xbf88ad38,2.0,388
5867,0xb7fbe6c1,0xb668a3d2,747.0,2
5868,0xb7fbe6cc,0xb7faa5d0,4267.0,3
5869,0xb7fbe6c1,0xb668a3d3,747.0,2
5870,0xb7fbe6cc,0xb7faa5d1,4267.0,3
5871,0xb7fbe6c1,0xb668a3d4,747.0,2
5872,0xb7fbe6cc,0xb7faa5d2,4267.0,3
5873,0xb7fbe6c1,0xb668a3d5,747.0,2
5874,0xb7fbe6cc,0xb7faa5d3,4267.0,3
5875,0xb7fbe6c1,0xb668a3d6,747.0,2
5876,0xb7fbe6cc,0xb7faa5d4,4267.0,3
5877,0xb7fbe6c1,0xb668a3d7,747.0,2
5878,0xb7fbe6cc,0xb7faa5d5,4267.0,3
5879,0xb7fbe6c1,0xb668a3d8,747.0,2
5880,0xb7fbe6cc,0xb7faa5d6,4267.0,3
5881,0xb7fbe6c1,0xb668a3d9,747.0,2
5882,0xb7fbe6cc,0xb7faa5d7,4267.0,3
5883,0xb7fbe6c1,0xb668a3da,747.0,2
5884,0xb7fbe6cc,0xb7faa5d8,4267.0,3
5885,0xb7fbe6c1,0xb668a3db,747.0,2
5886,0xb7fbe6cc,0xb7faa5d9,4267.0,3
5887,0xb7fb836b,0xbf88add0,36.0,209
5888,0xb7fb836c,0xbf88add4,34.0,3250
5889,0xb7fb836d,0xbf88add8,32.0,135
5890,0xb7fb836e,0xbf88addc,30.0,131
5891,0xb7fb836f,0xbf88ade0,28.0,161
5892,0xb7fb8791,0xbf88ae18,1.0,98
5893,0xb7fb8794,0xb668a8e2,1455.0,2
5894,0xb7fb87a0,0xbf88ae28,142.0,116
5895,0xb7fb87a8,0xb668a8e8,1464.0,1
5896,0xb7fb8734,0xb668a8ec,1465.0,1
5897,0xb7fb8736,0xbf88ae34,151.0,97
5898,0xb7fb8739,0xb668a8f0,inf,0
5899,0xb7fb873d,0xbf88ae10,17.0,321
5900,0xb7fb8740,0xbf88ae08,6.0,353
5901,0xb7fb8743,0xb7fc4334,2163.0,21
5902,0xb7fb8746,0xb6711878,143.0,7
5903,0xb7fb8749,0xbf88ae0c,9.0,356
5904,0xb7fb874c,0xb668a8f4,1462.0,1
5905,0xb7fb874f,0xbf88ae14,12.0,61
5906,0xb7fb8755,0xb6711864,269.0,70
5907,0xb7fb8758,0xb6711838,280.0,70
5908,0xb7fb876a,0xbf88adf0,495.0,33
5909,0xb7fb876e,0xbf88ae04,495.0,311
5910,0xb7fb8771,0xbf88adec,495.0,136
5911,0xb7fb8778,0xbf88ade8,10.0,1947
5912,0xb7fb877c,0xbf88ae1c,129.0,117
5913,0xb7fb8781,0xbf88ade4,44.0,95
5914,0xb7fb82ec,0xbf88ad74,495.0,49
5915,0xb7fb82ef,0xb7fc4354,2163.0,23
5916,0xb7fb82f2,0xb7fc3ce0,495.0,773
5917,0xb7fb82f9,0xb7fc3f44,2163.0,23
5918,0xb7fb82fc,0xbf88ad78,26.0,64
5919,0xb7fb8308,0xb7fc43d4,2163.0,5
5920,0xb7fb8316,0xb7fc3f9c,2163.0,6
5921,0xb7fb8329,0xbf88ad64,495.0,49
5922,0xb7fb832c,0xb7fc4320,2163.0,22
5923,0xb7fb8339,0xb7faa638,2163.0,4
5924,0xb7fb8343,0xb7faa640,2163.0,4
5925,0xb7fb8330,0xb7faa648,2163.0,6
5926,0xb7fb8339,0xb7faa654,2163.0,4
5927,0xb7fb8343,0xb7faa65c,2163.0,5
5928,0xb7fb8330,0xb7faa664,2163.0,6
5929,0xb7fb8339,0xb7faa670,2163.0,4
5930,0xb7fb8343,0xb7faa678,2163.0,5
5931,0xb7fb8330,0xb7faa680,2163.0,5
5932,0xb7fb8339,0xb7faa694,2163.0,3
5933,0xb7fb8343,0xb7faa69c,2163.0,4
5934,0xb7fb8330,0xb7faa6a4,2163.0,4
5935,0xb7fb8339,0xb7faa6b8,2163.0,2
5936,0xb7fb8343,0xb7faa6c0,2163.0,3
5937,0xb7fb8330,0xb7faa6c8,2163.0,4
5938,0xb7fb8339,0xb7faa6dc,2163.0,2
5939,0xb7fb8343,0xb7faa6e4,2163.0,3
5940,0xb7fb8348,0xb7faa6e8,2163.0,3
5941,0xb7fb834b,0xb7faa6f0,2163.0,3
5942,0xb7fb8351,0xbf88ad50,7.0,31
5943,0xb7fb8355,0xbf88ade4,451.0,94
5944,0xb7fb8358,0xbf88ad4c,6.0,32
5945,0xb7fb835b,0xbf88ad48,66.0,72
5946,0xb7fbe6b0,0xbf88ad44,64.0,32
5947,0xb7fbe6b3,0xbf88ad40,62.0,146
5948,0xb7fbe6b4,0xbf88ad3c,60.0,264
5949,0xb7fbe6be,0xbf88ad38,2.0,367
5950,0xb7fbe6c1,0xb668a444,1073.0,10
5951,0xb7fbe6cc,0xb7faa5ee,2163.0,11
5952,0xb7fbe6c1,0xb668a445,1073.0,10
5953,0xb7fbe6cc,0xb7faa5ef,2163.0,11
5954,0xb7fbe6c1,0xb668a446,1073.0,10
5955,0xb7fbe6cc,0xb7faa5f0,2163.0,11
5956,0xb7fbe6c1,0xb668a447,1073.0,10
5957,0xb7fbe6cc,0xb7faa5f1,2163.0,11
5958,0xb7fbe6c1,0xb668a448,1073.0,10
5959,0xb7fbe6cc,0xb7faa5f2,2163.0,11
5960,0xb7fbe6c1,0xb668a449,1073.0,10
5961,0xb7fbe6cc,0xb7faa5f3,2163.0,11
5962,0xb7fbe6c1,0xb668a44a,1073.0,10
5963,0xb7fbe6cc,0xb7faa5f4,2163.0,11
5964,0xb7fbe6c1,0xb668a44b,1073.0,10
5965,0xb7fbe6cc,0xb7faa5f5,2163.0,11
5966,0xb7fbe6c1,0xb668a44c,1073.0,10
5967,0xb7fbe6cc,0xb7faa5f6,2163.0,11
5968,0xb7fbe6c1,0xb668a44d,1073.0,10
5969,0xb7fbe6cc,0xb7faa5f7,2163.0,11
5970,0xb7fbe6c1,0xb668a44e,1073.0,10
5971,0xb7fbe6cc,0xb7faa5f8,2163.0,11
5972,0xb7fbe6c1,0xb668a44f,1073.0,10
5973,0xb7fbe6cc,0xb7faa5f9,2163.0,11
5974,0xb7fbe6c1,0xb668a450,1073.0,10
5975,0xb7fbe6cc,0xb7faa5fa,2163.0,11
5976,0xb7fbe6c1,0xb668a451,1073.0,10
5977,0xb7fbe6cc,0xb7faa5fb,2163.0,11
5978,0xb7fbe6ff,0xbf88ad40,433.0,145
5979,0xb7fbe702,0xbf88ad44,431.0,31
5980,0xb7fbe703,0xbf88ad48,392.0,71
5981,0xb7fb836b,0xbf88add0,26.0,207
5982,0xb7fb836c,0xbf88add4,24.0,3248
5983,0xb7fb836d,0xbf88add8,22.0,133
5984,0xb7fb836e,0xbf88addc,20.0,129
5985,0xb7fb836f,0xbf88ade0,18.0,159
5986,0xb7fb8791,0xbf88ae18,1.0,96
5987,0xb7fb8794,0xb668a8f2,1325.0,2
5988,0xb7fb87a0,0xbf88ae28,487.0,115
5989,0xb7fb87a8,0xb668a8f8,1334.0,1
5990,0xb7fb87af,0xbf88ae30,2.0,35
5991,0xb7fb87b2,0xb668a8c8,1333.0,1
5992,0xb7fb86db,0xbf88ae08,353.0,351
5993,0xb7fb86de,0xbf88ae1c,366.0,116
5994,0xb7fb86e1,0xb668a900,1339.0,6
5995,0xb7fb86e4,0xb6711878,352.0,6
5996,0xb7fb86e8,0xbf88adf8,1588.0,330
5997,0xb7fb86eb,0xb7fc4020,1594.0,6
5998,0xb7fb86f0,0xbf88ae34,1.0,96
5999,0xb7fb7c2a,0xbf88adcc,1.0,200
6000,0xb7fb7c38,0xb7fc46e4,1594.0,63
6001,0xb7fb7c3b,0xbf88adc8,7.0,118
6002,0xb7fb7c42,0xbf88adc4,14.0,477
6003,0xb7fbe6b0,0xbf88adc0,12.0,459
6004,0xb7fbe6b3,0xbf88adbc,10.0,432
6005,0xb7fbe6b4,0xbf88adb8,8.0,447
6006,0xb7fbe6be,0xbf88adb4,2.0,629
6007,0xb7fbe6c1,0xb668a3a0,19.0,87
6008,0xb7fbe6cc,0xb7fc19fd,55.0,67
6009,0xb7fb7c4b,0xb7fc46fc,1594.0,63
6010,0xb7fb7c5b,0xb7fc49ac,1594.0,62
6011,0xb7fbe6cc,0xb7fc49b8,1594.0,62
6012,0xb7fb7c54,0xb7fc49b0,1594.0,63
6013,0xb7fb8703,0xb7fc46ec,1594.0,6
6014,0xb7fb7c38,0xb7fc49c4,1594.0,3
6015,0xb7fb7c4b,0xb7fc49dc,1594.0,4
6016,0xb7fb7c5b,0xb7fc4c0c,1594.0,3
6017,0xb7fbe6cc,0xb7fc4c20,1594.0,3
6018,0xb7fbe6c1,0xb668a3a1,63.0,29
6019,0xb7fbe6cc,0xb7fc4c21,1594.0,3
6020,0xb7fbe6c1,0xb668a3a2,63.0,29
6021,0xb7fbe6cc,0xb7fc4c22,2164.0,1
6022,0xb7fb7c54,0xb7fc4c10,1590.0,4
6023,0xb7fb8703,0xb7fc49cc,1590.0,6
6024,0xb7fb7c38,0xb6711864,226.0,69
6025,0xb7fbe6cc,0xb6711838,215.0,69
6026,0xb7fb7c4b,0xb671187c,1590.0,63
6027,0xb7fb7c5b,0xb6711aac,1590.0,62
6028,0xb7fbe6cc,0xb6711ab8,1590.0,62
6029,0xb7fbe6cc,0xb6711ab9,1590.0,62
6030,0xb7fbe6cc,0xb6711aba,2164.0,49
6031,0xb7fbe6c1,0xb668a3a3,67.0,28
6032,0xb7fbe6cc,0xb6711abb,2164.0,49
6033,0xb7fb7c54,0xb6711ab0,1582.0,63
6034,0xb7fb8703,0xb671186c,1373.0,7
6035,0xb7fb7c38,0xb6711b14,1582.0,68
6036,0xb7fbe6cc,0xb6711af0,1582.0,68
6037,0xb7fb7c4b,0xb6711b2c,1582.0,63
6038,0xb7fb7c5b,0xb6711d5c,1582.0,62
6039,0xb7fbe6cc,0xb6711d68,1582.0,62
6040,0xb7fbe6cc,0xb6711d69,1582.0,62
6041,0xb7fbe6cc,0xb6711d6a,2164.0,49
6042,0xb7fbe6cc,0xb6711d6b,2164.0,49
6043,0xb7fb7c54,0xb6711d60,1574.0,63
6044,0xb7fb8703,0xb6711b1c,1574.0,7
6045,0xb7fb7c38,0xb6667004,1574.0,20
6046,0xb7fbe6cc,0xb6711d98,1574.0,19
6047,0xb7fb7c4b,0xb666701c,1574.0,15
6048,0xb7fb7c5b,0xb666724c,1574.0,14
6049,0xb7fbe6cc,0xb6667258,1574.0,14
6050,0xb7fbe6cc,0xb6667259,1574.0,14
6051,0xb7fbe6cc,0xb666725a,2164.0,1
6052,0xb7fbe6cc,0xb666725b,2164.0,1
6053,0xb7fbe6c1,0xb668a3a4,inf,0
6054,0xb7fbe6cc,0xb666725c,2164.0,1
6055,0xb7fbe6c1,0xb668a3a5,inf,0
6056,0xb7fbe6cc,0xb666725d,2164.0,1
6057,0xb7fbe6c1,0xb668a3a6,inf,0
6058,0xb7fbe6cc,0xb666725e,2164.0,1
6059,0xb7fbe6c1,0xb668a3a7,inf,0
6060,0xb7fbe6cc,0xb666725f,2164.0,1
6061,0xb7fbe6c1,0xb668a3a8,inf,0
6062,0xb7fbe6cc,0xb6667260,2164.0,1
6063,0xb7fbe6c1,0xb668a3a9,inf,0
6064,0xb7fbe6cc,0xb6667261,2164.0,1
6065,0xb7fb7c76,0xbf88add4,32.0,3238
6066,0xb7fb7c77,0xbf88add8,30.0,123
6067,0xb7fb7c78,0xbf88addc,28.0,119
6068,0xb7fb7c79,0xbf88ade0,26.0,149
6069,0xb7fb871f,0xbf88ae00,1232.0,448
6070,0xb7fb872a,0xbf88ae30,836.0,32
6071,0xb7fb872d,0xb668a904,983.0,1
6072,0xb7fb8734,0xb668a90c,984.0,1
6073,0xb7fb8736,0xbf88ae34,135.0,82
6074,0xb7fb8739,0xb668a910,inf,0
6075,0xb7fb873d,0xbf88ae10,17.0,319
6076,0xb7fb8740,0xbf88ae08,6.0,350
6077,0xb7fb8743,0xb6667014,135.0,150
6078,0xb7fb8746,0xb6711878,135.0,5
6079,0xb7fb8749,0xbf88ae0c,9.0,354
6080,0xb7fb874c,0xb668a914,981.0,1
6081,0xb7fb874f,0xbf88ae14,12.0,59
6082,0xb7fb8755,0xb6711864,135.0,68
6083,0xb7fb8758,0xb6711838,135.0,68
6084,0xb7fb876a,0xbf88adf0,135.0,32
6085,0xb7fb876e,0xbf88ae04,135.0,310
6086,0xb7fb8771,0xbf88adec,135.0,135
6087,0xb7fb8778,0xbf88ade8,10.0,1943
6088,0xb7fb877c,0xbf88ae1c,135.0,115
6089,0xb7fb8781,0xbf88ade4,44.0,93
6090,0xb7fb82e1,0xbf88ad48,1.0,70
6091,0xb7fb82ec,0xbf88ad74,135.0,48
6092,0xb7fb82ef,0xb6667034,135.0,156
6093,0xb7fb82f2,0xb7fc3ce0,135.0,772
6094,0xb7fb82f9,0xb6661dd8,135.0,156
6095,0xb7fb82fc,0xbf88ad78,26.0,62
6096,0xb7fb8308,0xb66670b4,135.0,10
6097,0xb7fb8316,0xb6661e30,135.0,11
6098,0xb7fb8329,0xbf88ad64,135.0,48
6099,0xb7fb832c,0xb6667000,135.0,2382
6100,0xb7fb8339,0xb6537f1c,135.0,9
6101,0xb7fb8343,0xb6537f24,135.0,9
6102,0xb7fb8330,0xb6537f2c,135.0,11
6103,0xb7fb8339,0xb6537f38,135.0,9
6104,0xb7fb8343,0xb6537f40,135.0,10
6105,0xb7fb8330,0xb6537f48,135.0,9
6106,0xb7fb8339,0xb6537f54,135.0,7
6107,0xb7fb8343,0xb6537f5c,135.0,8
6108,0xb7fb8330,0xb6537f64,252.0,7
6109,0xb7fb8339,0xb6537f78,252.0,5
6110,0xb7fb8343,0xb6537f80,252.0,6
6111,0xb7fb8330,0xb6537f88,252.0,7
6112,0xb7fb8339,0xb6537f9c,252.0,5
6113,0xb7fb8343,0xb6537fa4,252.0,6
6114,0xb7fb8330,0xb6537fac,252.0,7
6115,0xb7fb8339,0xb6537fc0,252.0,5
6116,0xb7fb8343,0xb6537fc8,252.0,6
6117,0xb7fb8348,0xb6537fcc,2164.0,2
6118,0xb7fb834b,0xb6537fd4,2164.0,2
6119,0xb7fb8351,0xbf88ad50,7.0,29
6120,0xb7fb8355,0xbf88ade4,91.0,92
6121,0xb7fb8358,0xbf88ad4c,6.0,30
6122,0xb7fb835b,0xbf88ad48,58.0,67
6123,0xb7fbe6b0,0xbf88ad44,56.0,30
6124,0xb7fbe6b3,0xbf88ad40,54.0,144
6125,0xb7fbe6b4,0xbf88ad3c,52.0,262
6126,0xb7fbe6be,0xbf88ad38,2.0,338
6127,0xb7fbe6c1,0xb668a45c,67367.0,1
6128,0xb7fbe6cc,0xb6536d00,2164.0,3
6129,0xb7fbe6c1,0xb668a45d,67367.0,1
6130,0xb7fbe6cc,0xb6536d01,2164.0,3
6131,0xb7fbe6c1,0xb668a45e,67367.0,1
6132,0xb7fbe6cc,0xb6536d02,2164.0,3
6133,0xb7fbe6c1,0xb668a45f,67367.0,1
6134,0xb7fbe6cc,0xb6536d03,2164.0,3
6135,0xb7fbe6c1,0xb668a460,67367.0,1
6136,0xb7fbe6cc,0xb6536d04,2164.0,3
6137,0xb7fbe6c1,0xb668a461,67367.0,1
6138,0xb7fbe6cc,0xb6536d05,2164.0,3
6139,0xb7fbe6c1,0xb668a462,67367.0,1
6140,0xb7fbe6cc,0xb6536d06,2164.0,3
6141,0xb7fbe6c1,0xb668a463,67367.0,1
6142,0xb7fbe6cc,0xb6536d07,2164.0,3
6143,0xb7fbe6c1,0xb668a464,67367.0,1
6144,0xb7fbe6cc,0xb6536d08,2164.0,3
6145,0xb7fbe6c1,0xb668a465,67367.0,1
6146,0xb7fbe6cc,0xb6536d09,2164.0,3
6147,0xb7fbe6c1,0xb668a466,67367.0,1
6148,0xb7fbe6cc,0xb6536d0a,2164.0,3
6149,0xb7fbe6c1,0xb668a467,67367.0,1
6150,0xb7fbe6cc,0xb6536d0b,2164.0,3
6151,0xb7fb836b,0xbf88add0,37.0,195
6152,0xb7fb836c,0xbf88add4,35.0,3236
6153,0xb7fb836d,0xbf88add8,33.0,121
6154,0xb7fb836e,0xbf88addc,31.0,117
6155,0xb7fb836f,0xbf88ade0,29.0,147
6156,0xb7fb8791,0xbf88ae18,1.0,94
6157,0xb7fb8794,0xb668a912,852.0,2
6158,0xb7fb87a0,0xbf88ae28,1.0,114
6159,0xb7fb87a8,0xb668a918,860.0,1
6160,0xb7fb8734,0xb668a91c,861.0,1
6161,0xb7fb8736,0xbf88ae34,117.0,81
6162,0xb7fb8739,0xb668a920,inf,0
6163,0xb7fb873d,0xbf88ae10,17.0,317
6164,0xb7fb8740,0xbf88ae08,6.0,348
6165,0xb7fb8743,0xb6667014,117.0,149
6166,0xb7fb8746,0xb6711878,117.0,4
6167,0xb7fb8749,0xbf88ae0c,9.0,352
6168,0xb7fb874c,0xb668a924,858.0,1
6169,0xb7fb874f,0xbf88ae14,12.0,57
6170,0xb7fb8755,0xb6711864,117.0,67
6171,0xb7fb8758,0xb6711838,117.0,67
6172,0xb7fb876a,0xbf88adf0,117.0,31
6173,0xb7fb876e,0xbf88ae04,117.0,309
6174,0xb7fb8771,0xbf88adec,117.0,134
6175,0xb7fb8778,0xbf88ade8,10.0,1939
6176,0xb7fb877c,0xbf88ae1c,117.0,114
6177,0xb7fb8781,0xbf88ade4,35.0,91
6178,0xb7fb82ec,0xbf88ad74,117.0,47
6179,0xb7fb82ef,0xb6667034,117.0,155
6180,0xb7fb82f2,0xb7fc3ce0,117.0,771
6181,0xb7fb82f9,0xb6661dd8,117.0,155
6182,0xb7fb82fc,0xbf88ad78,17.0,60
6183,0xb7fb8308,0xb66670b4,117.0,9
6184,0xb7fb8316,0xb6661e30,117.0,10
6185,0xb7fb8329,0xbf88ad64,117.0,47
6186,0xb7fb832c,0xb6667000,117.0,2381
6187,0xb7fb8339,0xb6537f1c,117.0,8
6188,0xb7fb8343,0xb6537f24,117.0,8
6189,0xb7fb8330,0xb6537f2c,117.0,10
6190,0xb7fb8339,0xb6537f38,117.0,8
6191,0xb7fb8343,0xb6537f40,117.0,9
6192,0xb7fb8330,0xb6537f48,117.0,8
6193,0xb7fb8339,0xb6537f54,117.0,6
6194,0xb7fb8343,0xb6537f5c,117.0,7
6195,0xb7fb8348,0xb6537f60,2164.0,2
6196,0xb7fb834b,0xb6537f68,2164.0,2
6197,0xb7fb8351,0xbf88ad50,7.0,27
6198,0xb7fb8358,0xbf88ad4c,6.0,28
6199,0xb7fbe6b0,0xbf88ad44,48.0,28
6200,0xb7fbe6b3,0xbf88ad40,46.0,142
6201,0xb7fbe6b4,0xbf88ad3c,44.0,260
6202,0xb7fbe6be,0xbf88ad38,2.0,313
6203,0xb7fbe6c1,0xb668a3d2,63303.0,1
6204,0xb7fbe6cc,0xb6536cde,2164.0,27
6205,0xb7fbe6c1,0xb668a3d3,63303.0,1
6206,0xb7fbe6cc,0xb6536cdf,2164.0,27
6207,0xb7fbe6c1,0xb668a3d4,63303.0,1
6208,0xb7fbe6cc,0xb6536ce0,2164.0,27
6209,0xb7fbe6c1,0xb668a3d5,63303.0,1
6210,0xb7fbe6cc,0xb6536ce1,2164.0,27
6211,0xb7fbe6c1,0xb668a3d6,63303.0,1
6212,0xb7fbe6cc,0xb6536ce2,2164.0,27
6213,0xb7fbe6c1,0xb668a3d7,63303.0,1
6214,0xb7fbe6cc,0xb6536ce3,2164.0,27
6215,0xb7fbe6c1,0xb668a3d8,63303.0,1
6216,0xb7fbe6cc,0xb6536ce4,2164.0,27
6217,0xb7fbe6c1,0xb668a3d9,63303.0,1
6218,0xb7fbe6cc,0xb6536ce5,2164.0,27
6219,0xb7fbe6c1,0xb668a3da,63303.0,1
6220,0xb7fbe6cc,0xb6536ce6,2164.0,27
6221,0xb7fbe6c1,0xb668a3db,63303.0,1
6222,0xb7fbe6cc,0xb6536ce7,2164.0,27
6223,0xb7fb836b,0xbf88add0,36.0,193
6224,0xb7fb836c,0xbf88add4,34.0,3234
6225,0xb7fb836d,0xbf88add8,32.0,119
6226,0xb7fb836e,0xbf88addc,30.0,115
6227,0xb7fb836f,0xbf88ade0,28.0,145
6228,0xb7fb8791,0xbf88ae18,1.0,92
6229,0xb7fb8794,0xb668a922,746.0,2
6230,0xb7fb87a0,0xbf88ae28,158.0,112
6231,0xb7fb87a8,0xb668a928,755.0,1
6232,0xb7fb8734,0xb668a92c,756.0,1
6233,0xb7fb8736,0xbf88ae34,158.0,80
6234,0xb7fb8739,0xb668a930,inf,0
6235,0xb7fb873d,0xbf88ae10,17.0,315
6236,0xb7fb8740,0xbf88ae08,6.0,346
6237,0xb7fb8743,0xb6667014,158.0,148
6238,0xb7fb8746,0xb6711878,158.0,3
6239,0xb7fb8749,0xbf88ae0c,9.0,350
6240,0xb7fb874c,0xb668a934,753.0,1
6241,0xb7fb874f,0xbf88ae14,12.0,55
6242,0xb7fb8755,0xb6711864,158.0,66
6243,0xb7fb8758,0xb6711838,158.0,66
6244,0xb7fb876a,0xbf88adf0,158.0,30
6245,0xb7fb876e,0xbf88ae04,158.0,308
6246,0xb7fb8771,0xbf88adec,158.0,133
6247,0xb7fb8778,0xbf88ade8,10.0,1935
6248,0xb7fb877c,0xbf88ae1c,158.0,113
6249,0xb7fb8781,0xbf88ade4,68.0,89
6250,0xb7fb82ec,0xbf88ad74,158.0,46
6251,0xb7fb82ef,0xb6667034,158.0,154
6252,0xb7fb82f2,0xb7fc3ce0,158.0,770
6253,0xb7fb82f9,0xb6661dd8,158.0,154
6254,0xb7fb82fc,0xbf88ad78,50.0,58
